Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
txt_files/training#524090567966597120_0.conllu	1	13	13.0	5.875	7.6923076923076925	7.6923076923076925	0	0	0	15.384615384615385	0	7.6923076923076925	0	0	23.076923076923077	38.46153846153846	0	0	0	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	9.0	3.0	9	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	0	0	0	15.384615384615385	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	15.384615384615385	0	0	0	0	0	0	0	38.46153846153846	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	0
txt_files/test#529994642100879360_1.conllu	1	10	10.0	7.0	30.0	10.0	0	0	10.0	0	0	20.0	10.0	20.0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	5.0	2.0	5	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	30.0	0	0	0	20.0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	10.0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0
txt_files/training#395455458645118976_1.conllu	1	31	31.0	4.076923076923077	0	9.67741935483871	3.225806451612903	3.225806451612903	0	3.225806451612903	0	9.67741935483871	0	0	45.16129032258065	16.129032258064516	0	0	9.67741935483871	0	0.8076923076923077	0	0	0	100.0	0	0	100.0	0	33.333333333333336	0	66.66666666666667	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	3.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	6.0	10.333333333333334	9.0	3.2	9	0	0	0	0	0	0	0.0	100.0	100.0	0.0	3.225806451612903	0	0	3.225806451612903	0	0	3.225806451612903	0	6.451612903225806	0	0	0	0	0	0	3.225806451612903	0	0	0	0	0	0	0	0	0	0	35.483870967741936	0	3.225806451612903	3.225806451612903	3.225806451612903	0	0	6.451612903225806	6.451612903225806	0	3.225806451612903	16.129032258064516	3.225806451612903	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#511241358414467073_0.conllu	1	20	20.0	6.315789473684211	0	5.0	10.0	10.0	5.0	10.0	0	30.0	10.0	0	0	5.0	5.0	0	10.0	0	0.5263157894736842	50.0	0	0	50.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	0	100.0	0	0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	100.0	3.0	100.0	3.5	0	0	0	50.0	50.0	0	0	5.0	6.666666666666667	11.0	3.0555555555555554	11	1.0	1	100.0	0	0	0	0.0	100.0	66.66666666666667	33.333333333333336	0	0	0	10.0	0	0	5.0	0	5.0	5.0	0	0	5.0	5.0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	10.0	15.0	0	10.0	5.0	0	0	0	5.0	5.0	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
txt_files/test#828882911495602177_0.conllu	1	12	12.0	7.5	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	25.0	0	0	33.333333333333336	0	0	0	16.666666666666668	0	0.75	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	6.0	8.0	2.1818181818181817	8	0	0	0	0	0	0	0.0	100.0	100.0	0.0	8.333333333333334	0	0	0	0	0	0	0	0	8.333333333333334	0	0	8.333333333333334	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	8.333333333333334	8.333333333333334	8.333333333333334	0	0	16.666666666666668	0	0	0	0	8.333333333333334	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#533922406214426624_1.conllu	2	26	13.0	3.8947368421052633	7.6923076923076925	11.538461538461538	7.6923076923076925	0	0	19.23076923076923	0	15.384615384615385	0	3.8461538461538463	7.6923076923076925	26.923076923076923	0	0	0	0	0.5263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	3.5	0	5.0	2.2941176470588234	6	3.0	1	0	0	100.0	0	0	0	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	11.538461538461538	0	0	0	0	0	0	15.384615384615385	3.8461538461538463	0	0	0	3.8461538461538463	0	0	0	0	0	3.8461538461538463	0	0	11.538461538461538	0	0	0	0	0	0	0	26.923076923076923	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	0
txt_files/test#598501130285494272_1.conllu	2	28	14.0	3.32	3.5714285714285716	7.142857142857143	7.142857142857143	0	0	14.285714285714286	0	14.285714285714286	3.5714285714285716	21.428571428571427	0	10.714285714285714	3.5714285714285716	0	14.285714285714286	0	0.44	0	25.0	0	75.0	0	25.0	75.0	0	100.0	0	0	0	0	0	25.0	25.0	25.0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	50.0	3.25	0	25.0	25.0	0	0	50.0	0	3.5	7.0	6.0	2.217391304347826	8	1.0	1	100.0	0	0	0	33.333333333333336	66.66666666666667	66.66666666666667	33.333333333333336	0	7.142857142857143	0	7.142857142857143	3.5714285714285716	0	0	0	7.142857142857143	0	3.5714285714285716	0	0	0	0	14.285714285714286	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	3.5714285714285716	3.5714285714285716	10.714285714285714	0	3.5714285714285716	10.714285714285714	0	0	0	10.714285714285714	7.142857142857143	0	0	25.0	75.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#152465780330606592_1.conllu	2	24	12.0	4.0476190476190474	4.166666666666667	16.666666666666668	4.166666666666667	4.166666666666667	4.166666666666667	8.333333333333334	0	16.666666666666668	4.166666666666667	4.166666666666667	8.333333333333334	12.5	4.166666666666667	0	8.333333333333334	0	0.47619047619047616	0	0	0	100.0	0	0	100.0	0	50.0	50.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.5	100.0	3.0	0	50.0	0	0	0	50.0	0	2.0	8.0	8.5	2.9473684210526314	16	1.0	2	100.0	0	0	0	0	0	0	0	0	0	4.166666666666667	4.166666666666667	4.166666666666667	0	0	0	16.666666666666668	4.166666666666667	0	0	4.166666666666667	4.166666666666667	0	8.333333333333334	0	0	0	0	0	4.166666666666667	0	0	0	0	4.166666666666667	0	4.166666666666667	8.333333333333334	0	0	4.166666666666667	0	4.166666666666667	0	0	12.5	8.333333333333334	0	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#529725630527832064_1.conllu	2	11	5.5	15.625	9.090909090909092	9.090909090909092	0	0	0	18.181818181818183	0	18.181818181818183	0	0	9.090909090909092	27.272727272727273	0	0	9.090909090909092	0	0.625	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	50.0	3.0	0	0	0	100.0	0	0	0	1.0	11.0	2.5	2.4285714285714284	5	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	0	0	0	0	0	0	18.181818181818183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	0	18.181818181818183	18.181818181818183	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/test#130964086203748352_1.conllu	3	21	7.0	4.823529411764706	0	19.047619047619047	0	0	0	14.285714285714286	0	19.047619047619047	4.761904761904762	0	14.285714285714286	19.047619047619047	0	0	9.523809523809524	0	0.5294117647058824	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6666666666666666	66.66666666666667	1.5	0	50.0	50.0	0	0	0	0	2.3333333333333335	10.5	2.3333333333333335	1.8571428571428572	4	1.5	2	50.0	50.0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	19.047619047619047	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	4.761904761904762	0	4.761904761904762	4.761904761904762	4.761904761904762	0	0	19.047619047619047	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#812362746767544323_0.conllu	1	20	20.0	6.055555555555555	5.0	15.0	5.0	10.0	0	10.0	0	25.0	0	5.0	5.0	10.0	0	0	10.0	0	0.5555555555555556	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	50.0	0	0	50.0	3.0	100.0	3.0	0	0	50.0	0	50.0	0	0	4.0	6.666666666666667	8.0	2.235294117647059	8	0	0	0	0	0	0	0	0	100.0	0.0	0	0	5.0	5.0	0	0	5.0	0	10.0	0	0	5.0	5.0	5.0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	5.0	15.0	0	0	0	10.0	0	0	10.0	5.0	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#507138056483139584_1.conllu	1	11	11.0	7.363636363636363	9.090909090909092	0	27.272727272727273	0	0	18.181818181818183	0	18.181818181818183	0	0	0	0	9.090909090909092	0	18.181818181818183	0	0.7272727272727273	50.0	0	50.0	0	0	0	100.0	0	50.0	0	0	50.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	3.0	5.5	7.0	2.3	7	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	9.090909090909092	27.272727272727273	9.090909090909092	0	0	0	0	0	0	0	0	0	0	18.181818181818183	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#826378364827099136_1.conllu	3	24	8.0	5.409090909090909	4.166666666666667	20.833333333333332	4.166666666666667	4.166666666666667	4.166666666666667	12.5	0	20.833333333333332	0	4.166666666666667	4.166666666666667	8.333333333333334	0	0	12.5	0	0.5	0	0	50.0	50.0	0	0	100.0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	1.0	33.333333333333336	2.3333333333333335	0	33.333333333333336	0	66.66666666666667	0	0	0	3.0	8.0	1.0	1.7894736842105263	3	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	4.166666666666667	0	4.166666666666667	4.166666666666667	0	0	4.166666666666667	16.666666666666668	4.166666666666667	0	0	4.166666666666667	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	4.166666666666667	4.166666666666667	4.166666666666667	0	0	0	12.5	0	0	8.333333333333334	12.5	0	4.166666666666667	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#836327237829943297_0.conllu	3	21	7.0	4.105263157894737	4.761904761904762	9.523809523809524	9.523809523809524	4.761904761904762	4.761904761904762	14.285714285714286	0	14.285714285714286	0	9.523809523809524	0	9.523809523809524	4.761904761904762	0	14.285714285714286	0	0.47368421052631576	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	100.0	0	66.66666666666667	0	0	33.333333333333336	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.0	66.66666666666667	3.0	0	33.333333333333336	0	33.333333333333336	0	33.333333333333336	0	2.0	7.0	3.6666666666666665	2.875	8	0	0	0	0	0	0	0	0	100.0	0.0	0	0	4.761904761904762	9.523809523809524	0	0	4.761904761904762	0	9.523809523809524	4.761904761904762	0	0	0	0	0	14.285714285714286	0	0	0	0	4.761904761904762	0	0	0	0	0	0	0	4.761904761904762	0	9.523809523809524	0	0	0	9.523809523809524	0	0	9.523809523809524	14.285714285714286	0	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/test#623152342284681216_0.conllu	3	21	7.0	5.2105263157894735	4.761904761904762	14.285714285714286	4.761904761904762	0	4.761904761904762	14.285714285714286	0	14.285714285714286	0	4.761904761904762	14.285714285714286	9.523809523809524	4.761904761904762	0	9.523809523809524	0	0.5263157894736842	50.0	0	0	50.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6666666666666666	66.66666666666667	3.0	0	50.0	0	0	0	50.0	0	1.6666666666666667	10.5	4.333333333333333	2.3125	8	1.0	3	100.0	0	0	0	0.0	100.0	50.0	50.0	0	0	0	4.761904761904762	4.761904761904762	0	0	0	14.285714285714286	4.761904761904762	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	4.761904761904762	14.285714285714286	9.523809523809524	0	0	4.761904761904762	0	0	0	9.523809523809524	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0	0	0
txt_files/training#809404979211603968_0.conllu	3	25	8.333333333333334	5.2272727272727275	0	8.0	0	0	0	16.0	0	16.0	4.0	0	16.0	12.0	4.0	0	8.0	16.0	0.45454545454545453	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6666666666666666	33.333333333333336	1.5	0	50.0	50.0	0	0	0	0	2.3333333333333335	12.5	4.666666666666667	2.1052631578947367	8	2.0	1	0	100.0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	0	12.0	0	4.0	0	0	0	0	16.0	0	0	0	0	0	0	0	0	0	12.0	4.0	0	0	16.0	4.0	0	4.0	4.0	0	0	0	12.0	12.0	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#507105182707380224_0.conllu	1	17	17.0	6.733333333333333	23.529411764705884	0	0	0	0	17.647058823529413	0	17.647058823529413	0	11.764705882352942	0	11.764705882352942	0	0	17.647058823529413	0	0.6666666666666666	0	0	0	100.0	0	0	66.66666666666667	33.333333333333336	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	1.6666666666666667	0	66.66666666666667	0	33.333333333333336	0	0	0	6.0	5.666666666666667	3.0	1.9285714285714286	3	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	5.882352941176471	0	0	23.529411764705884	0	0	0	0	0	5.882352941176471	0	0	0	0	17.647058823529413	0	0	0	0	5.882352941176471	0	0	0	0	0	0	0	0	5.882352941176471	5.882352941176471	0	0	11.764705882352942	0	0	0	11.764705882352942	5.882352941176471	0	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
txt_files/training#136865293204070401_1.conllu	2	27	13.5	4.954545454545454	0	0	7.407407407407407	11.11111111111111	3.7037037037037037	7.407407407407407	0	3.7037037037037037	0	14.814814814814815	11.11111111111111	18.51851851851852	3.7037037037037037	0	18.51851851851852	0	0.5	0	0	66.66666666666667	33.333333333333336	0	0	100.0	0	20.0	0	40.0	40.0	0	0	0	0	0	100.0	0	0	0	100.0	33.333333333333336	0	66.66666666666667	0	100.0	0	0	0	66.66666666666667	0	0	0	0	33.333333333333336	2.5	100.0	2.8	20.0	0	20.0	0	60.0	0	0	2.5	5.4	8.5	2.5	14	0	0	0	0	0	0	40.0	60.0	100.0	0.0	0	0	0	7.407407407407407	0	0	11.11111111111111	0	0	3.7037037037037037	3.7037037037037037	0	7.407407407407407	0	0	7.407407407407407	0	0	0	0	3.7037037037037037	0	0	0	0	0	0	7.407407407407407	3.7037037037037037	3.7037037037037037	3.7037037037037037	0	0	11.11111111111111	0	0	0	18.51851851851852	7.407407407407407	0	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/test#791877224064573440_1.conllu	1	27	27.0	4.37037037037037	7.407407407407407	14.814814814814815	11.11111111111111	0	3.7037037037037037	11.11111111111111	0	11.11111111111111	0	18.51851851851852	3.7037037037037037	0	0	0	18.51851851851852	0	0.5185185185185185	0	0	0	100.0	0	0	100.0	0	20.0	20.0	60.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	100.0	2.0	0	0	50.0	50.0	0	0	0	5.0	5.4	20.0	2.8076923076923075	20	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	7.407407407407407	7.407407407407407	3.7037037037037037	0	0	0	7.407407407407407	3.7037037037037037	0	0	3.7037037037037037	0	0	11.11111111111111	0	0	0	0	7.407407407407407	0	0	3.7037037037037037	0	0	0	0	7.407407407407407	3.7037037037037037	3.7037037037037037	0	0	14.814814814814815	3.7037037037037037	0	0	0	3.7037037037037037	0	7.407407407407407	25.0	75.0	100.0	0.0	3.0	0	0	100.0	0	0
txt_files/training#161738895950757891_0.conllu	3	23	7.666666666666667	4.761904761904762	4.3478260869565215	8.695652173913043	8.695652173913043	4.3478260869565215	0	21.73913043478261	0	17.391304347826086	0	4.3478260869565215	4.3478260869565215	8.695652173913043	4.3478260869565215	0	13.043478260869565	0	0.5238095238095238	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	1.3333333333333333	66.66666666666667	1.3333333333333333	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	0	2.0	5.75	3.3333333333333335	2.5555555555555554	9	1.0	2	100.0	0	0	0	100.0	0.0	50.0	50.0	0	0	0	8.695652173913043	4.3478260869565215	0	0	0	8.695652173913043	0	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	21.73913043478261	0	0	0	0	0	0	0	0	0	0	0	4.3478260869565215	4.3478260869565215	8.695652173913043	4.3478260869565215	0	0	0	0	0	0	8.695652173913043	13.043478260869565	0	0	50.0	50.0	100.0	0.0	2.0	0	100.0	0	0	0
txt_files/training#579601002619363328_1.conllu	1	19	19.0	6.722222222222222	0	10.526315789473685	5.2631578947368425	0	0	15.789473684210526	0	15.789473684210526	0	21.05263157894737	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	15.789473684210526	0	0.4444444444444444	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	66.66666666666667	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	7.0	6.333333333333333	17.0	2.823529411764706	17	1.0	1	100.0	0	0	0	25.0	75.0	50.0	50.0	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	0	0	0	10.526315789473685	0	0	0	0	0	0	15.789473684210526	0	0	0	0	0	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	10.526315789473685	0	0	15.789473684210526	5.2631578947368425	0	0	5.2631578947368425	5.2631578947368425	0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#825000051219038208_1.conllu	1	18	18.0	6.6	5.555555555555555	5.555555555555555	0	0	0	5.555555555555555	0	16.666666666666668	5.555555555555555	5.555555555555555	22.22222222222222	16.666666666666668	5.555555555555555	0	11.11111111111111	0	0.6666666666666666	0	50.0	50.0	0	0	0	100.0	0	50.0	0	0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	2.5	0	0	50.0	50.0	0	0	0	5.0	9.0	8.0	2.142857142857143	8	0	0	0	0	0	0	0	0	0.0	100.0	5.555555555555555	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	0	5.555555555555555	0	0	5.555555555555555	0	0	0	5.555555555555555	0	0	0	0	5.555555555555555	0	0	0	0	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	5.555555555555555	5.555555555555555	0	5.555555555555555	0	0	16.666666666666668	5.555555555555555	0	0	0.0	100.0	100.0	0.0	2.0	0	100.0	0	0	0
txt_files/training#165344323804733440_0.conllu	1	12	12.0	5.0	0	8.333333333333334	0	0	8.333333333333334	25.0	0	25.0	0	0	25.0	8.333333333333334	0	0	0	0	0.5454545454545454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	4.0	0	10.0	3.3	10	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	8.333333333333334	8.333333333333334	0	0	8.333333333333334	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0
txt_files/test#509084632437248001_0.conllu	1	18	18.0	6.222222222222222	0	27.77777777777778	0	0	0	22.22222222222222	0	27.77777777777778	0	0	22.22222222222222	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	4.0	0	8.0	2.3529411764705883	8	2.0	3	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	27.77777777777778	0	0	5.555555555555555	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	27.77777777777778	0	0	0	0	0	0	0	0	5.555555555555555	0	0	0	0	0	0	0	0	0	0	0	0
txt_files/training#193309284216487937_1.conllu	4	34	8.5	3.7142857142857144	0	8.823529411764707	8.823529411764707	8.823529411764707	5.882352941176471	17.647058823529413	2.9411764705882355	14.705882352941176	0	0	5.882352941176471	17.647058823529413	2.9411764705882355	0	5.882352941176471	0	0.42857142857142855	0	0	100.0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0.75	50.0	3.5	0	0	0	50.0	50.0	0	0	1.75	11.333333333333334	3.75	2.72	8	1.0	2	100.0	0	0	0	0	0	100.0	0.0	0	0	0	8.823529411764707	0	0	5.882352941176471	0	8.823529411764707	5.882352941176471	2.9411764705882355	0	0	2.9411764705882355	0	17.647058823529413	0	0	2.9411764705882355	0	0	0	0	0	0	0	0	0	2.9411764705882355	5.882352941176471	5.882352941176471	0	0	0	2.9411764705882355	0	0	14.705882352941176	11.764705882352942	0	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0	0
txt_files/training#654593779354238976_1.conllu	4	23	5.75	4.9375	4.3478260869565215	8.695652173913043	4.3478260869565215	0	0	13.043478260869565	0	26.08695652173913	0	4.3478260869565215	0	30.434782608695652	0	0	8.695652173913043	0	0.625	50.0	0	0	50.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	50.0	3.0	0	0	0	100.0	0	0	0	1.0	11.5	1.75	1.6666666666666667	5	0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	4.3478260869565215	0	0	0	0	8.695652173913043	0	0	0	0	0	0	13.043478260869565	0	0	0	0	4.3478260869565215	0	0	0	0	0	0	0	0	0	8.695652173913043	0	0	0	8.695652173913043	0	0	30.434782608695652	17.391304347826086	0	4.3478260869565215	100.0	0.0	0	0	0	0	0	0	0	0
